bse_eqlist
Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
532555,NTPC,NTPC LTD.,Active,A ,10.00,INE733E01010,Electric Utilities,Equity
532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Active,A ,10.00,INE802G01018,Airlines,Equity
532619,UTVSOF,UTV SOFTWARE COMMUNICATIONS LTD.,Delisted,A ,10.00,INE507B01022,Movies &amp; Entertainment,Equity
532622,GDL,GATEWAY DISTRIPARKS LTD.,Active,A ,10.00,INE852F01015,Transportation - Logistics,Equity
532636,IIFL,IIFL Holdings Limited,Active,A ,2.00,INE530B01024,Other Financial Services,Equity
532638,SHOPERSTOP,SHOPPERS STOP LTD.,Active,A ,5.00,INE498B01024,Department Stores,Equity
532648,YESBANK,YES BANK LTD.,Active,A ,2.00,INE528G01027,Banks,Equity
532652,KTKBANK,KARNATAKA BANK LTD.,Active,A ,10.00,INE614B01018,Banks,Equity
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,A ,5.00,INE942G01012,Tea &amp; Coffee,Equity
532659,IDFC,IDFC LIMITED,Active,A ,10.00,INE043D01016,Finance (including NBFCs),Equity
532667,SUZLON,SUZLON ENERGY LTD.,Active,A ,2.00,INE040H01021,Heavy Electrical Equipment,Equity
532670,RENUKA,SHREE RENUKA SUGARS LTD.,Active,A ,1.00,INE087H01022,Sugar,Equity
532683,AIAENG,AIA ENGINEERING LTD.,Active,A ,2.00,INE212H01026,Other Industrial Goods,Equity
532689,PVR,PVR LTD.,Active,A ,10.00,INE191H01014,Specialty Retail,Equity
532702,GSPL,GUJARAT STATE PETRONET LTD.,Active,A ,10.00,INE246F01010,Utilities:Non-Elec.,Equity
532706,INOXLEISUR,INOX LEISURE LTD.,Active,A ,10.00,INE312H01016,Specialty Retail,Equity
532710,SADBHAV,SADBHAV ENGINEERING LTD.,Active,A ,1.00,INE226H01026,Construction &amp; Engineering,Equity
532712,RCOM,RELIANCE COMMUNICATIONS LTD.,Active,A ,5.00,INE330H01018,Telecom Services,Equity
532714,KEC,KEC INTERNATIONAL LTD.,Active,A ,2.00,INE389H01022,Heavy Electrical Equipment,Equity
532720,M&amp;MFIN,MAHINDRA &amp; MAHINDRA FINANCIAL SERVICES LTD.,Active,A ,2.00,INE774D01024,Finance (including NBFCs),Equity
532733,SUNTV,SUN TV NETWORK LTD.,Active,A ,5.00,INE424H01027,Broadcasting &amp; Cable TV,Equity
532743,RPL,RELIANCE PETROLEUM LTD.,Delisted,A ,10.00,INE475H01011,,Equity
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.,Active,A ,1.00,INE776C01039,Electric Utilities,Equity
532755,TECHM,TECH MAHINDRA LTD.,Active,A ,5.00,INE669C01036,IT Consulting &amp; Software,Equity
532756,MAHINDCIE,Mahindra CIE Automotive Limited,Active,A ,10.00,INE536H01010,Other Industrial Products,Equity
532772,DCBBANK,DCB Bank Limited,Active,A ,10.00,INE503A01015,Banks,Equity
532777,NAUKRI,INFO EDGE (INDIA) LTD.,Active,A ,10.00,INE663F01024,Internet &amp; Catalogue Retail,Equity
532779,TORNTPOWER,TORRENT POWER LTD.,Active,A ,10.00,INE813H01021,Electric Utilities,Equity
532784,SOBHA,Sobha Limited,Active,A ,10.00,INE671H01015,Realty,Equity
532798,NETWORK18,NETWORK18 MEDIA &amp; INVESTMENTS LTD.,Active,A ,5.00,INE870H01013,Holding Companies,Equity
532800,TV18BRDCST,TV18 BROADCAST LTD.,Active,A ,2.00,INE886H01027,Broadcasting &amp; Cable TV,Equity
532805,REDINGTON,REDINGTON (INDIA) LTD.,Active,A ,2.00,INE891D01026,Comm.Trading  &amp; Distribution,Equity
532809,FSL,FIRSTSOURCE SOLUTIONS LTD.,Active,A ,10.00,INE684F01012,BPO/KPO,Equity
532810,PFC,POWER FINANCE CORPORATION LTD.,Active,A ,10.00,INE134E01011,Finance (including NBFCs),Equity
532814,INDIANB,INDIAN BANK,Active,A ,10.00,INE562A01011,Banks,Equity
532819,MINDTREE,MINDTREE LTD.,Active,A ,10.00,INE018I01017,IT Consulting &amp; Software,Equity
532822,IDEA,IDEA CELLULAR LTD.,Active,A ,10.00,INE669E01016,Telecom Services,Equity
532827,PAGEIND,PAGE INDUSTRIES LTD.,Active,A ,10.00,INE761H01022,Other Apparels &amp; Accessories,Equity
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,Active,A ,1.00,INE006I01046,Plastic Products,Equity
532832,IBREALEST,INDIABULLS REAL ESTATE LTD.,Active,A ,2.00,INE069I01010,Realty,Equity
532835,ICRA,ICRA LTD.,Active,A ,10.00,INE725G01011,Other Financial Services,Equity
532839,DISHTV,DISH TV INDIA LTD.,Active,A ,1.00,INE836F01026,Broadcasting &amp; Cable TV,Equity
532843,FORTIS,FORTIS HEALTHCARE LTD.,Active,A ,10.00,INE061F01013,Healthcare Facilities,Equity
532848,DELTACORP,DELTA CORP LTD.,Active,A ,1.00,INE124G01033,Misc.Commercial Services,Equity
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,Active,A ,1.00,INE508G01029,Plastic Products,Equity
532863,SPICETELE,SPICE COMMUNICATIONS LTD.,Delisted,A ,10.00,INE684H01018,,Equity
532868,DLF,DLF LTD.,Active,A ,2.00,INE271C01023,Realty,Equity
532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,Active,A ,1.00,INE232I01014,Pharmaceuticals,Equity
532873,HDIL,HOUSING DEVELOPMENT &amp; INFRASTRUCTURE LTD.,Active,A ,10.00,INE191I01012,Realty,Equity
532880,OMAXE,OMAXE LTD.,Active,A ,10.00,INE800H01010,Realty,Equity
532885,CENTRALBK,CENTRAL BANK OF INDIA,Active,A ,10.00,INE483A01010,Banks,Equity
532889,KPRMILL,K.P.R.MILL LTD.,Active,A ,5.00,INE930H01023,Textiles,Equity
532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.,Active,A ,1.00,INE338I01027,Finance (including NBFCs),Equity
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,Active,A ,10.00,INE752E01010,Electric Utilities,Equity
532899,KSCL,KAVERI SEED COMPANY LTD.,Active,A ,2.00,INE455I01029,Other Agricultural Products,Equity
532915,RELIGARE,RELIGARE ENTERPRISES LTD.,Active,A ,10.00,INE621H01010,Other Financial Services,Equity
532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,Active,A ,2.00,INE742F01042,Marine Port &amp; Services,Equity
532922,EDELWEISS,Edelweiss Financial Services Ltd.,Active,A ,1.00,INE532F01054,Other Financial Services,Equity
532927,ECLERX,ECLERX SERVICES LTD.,Active,A ,10.00,INE738I01010,BPO/KPO,Equity
532938,CAPF,CAPITAL FIRST LTD.,Active,A ,10.00,INE688I01017,Other Financial Services,Equity
532939,RPOWER,RELIANCE POWER LTD.,Active,A ,10.00,INE614G01033,Electric Utilities,Equity
532947,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,Active,A ,10.00,INE821I01014,Roads &amp; Highways,Equity
532953,VGUARD,V-GUARD INDUSTRIES LTD.,Active,A ,1.00,INE951I01027,Other Elect.Equip./ Prod.,Equity
532955,RECLTD,RURAL ELECTRIFICATION CORPORATION LTD.,Active,A ,10.00,INE020B01018,Finance (including NBFCs),Equity
532960,IBVENTURES,Indiabulls Ventures Limited,Active,A ,2.00,INE274G01010,Other Financial Services,Equity
532966,TWL,TITAGARH WAGONS LTD.,Active,A ,2.00,INE615H01020,Commercial Vehicles,Equity
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.,Active,A ,10.00,INE917I01010,2/3 Wheelers,Equity
532978,BAJAJFINSV,BAJAJ FINSERV LTD.,Active,A ,5.00,INE918I01018,Holding Companies,Equity
533023,WABCOINDIA,WABCO INDIA LTD.,Active,A ,5.00,INE342J01019,Auto Parts &amp; Equipment,Equity
533088,MHRIL,MAHINDRA HOLIDAYS &amp; RESORTS INDIA LTD.,Active,A ,10.00,INE998I01010,Hotels,Equity
533096,ADANIPOWER,ADANI POWER LTD.,Active,A ,10.00,INE814H01011,Electric Utilities,Equity
533098,NHPC,NHPC LTD.,Active,A ,10.00,INE848E01016,Electric Utilities,Equity
533106,OIL,OIL INDIA LTD.,Active,A ,10.00,INE274J01014,Exploration &amp; Production,Equity
533107,RNAVAL,Reliance Naval and Engineering Ltd,Active,A ,10.00,INE542F01012,Defence,Equity
533122,RTNPOWER,RattanIndia Power Limited,Active,A ,10.00,INE399K01017,Electric Utilities,Equity
533137,DEN,Den Networks Ltd,Active,A ,10.00,INE947J01015,Broadcasting &amp; Cable TV,Equity
533144,COX&amp;KINGS,Cox &amp; Kings Limited,Active,A ,5.00,INE008I01026,Travel Support Services,Equity
533148,JSWENERGY,JSW Energy Ltd,Active,A ,10.00,INE121E01018,Electric Utilities,Equity
533150,GODREJPROP,Godrej Properties Ltd,Active,A ,5.00,INE484J01027,Realty,Equity
533151,DBCORP,D B Corp Ltd,Active,A ,10.00,INE950I01011,Publishing,Equity
533155,JUBLFOOD,Jubilant FoodWorks Ltd,Active,A ,10.00,INE797F01012,Restaurants,Equity
533162,HATHWAY,Hathway Cable &amp; Datacom Ltd,Active,A ,2.00,INE982F01036,Broadcasting &amp; Cable TV,Equity
533177,IL&amp;FSTRANS,IL&amp;FS Transportation Networks Ltd,Active,A ,10.00,INE975G01012,Roads &amp; Highways,Equity
533179,PERSISTENT,PERSISTENT SYSTEMS LTD.,Active,A ,10.00,INE262H01013,IT Consulting &amp; Software,Equity
533206,SJVN,SJVN Ltd,Active,A ,10.00,INE002L01015,Electric Utilities,Equity
533228,BHARATFIN,Bharat Financial Inclusion Ltd,Active,A ,10.00,INE180K01011,Finance (including NBFCs),Equity
533229,BAJAJCORP,BAJAJ CORP LTD.,Active,A ,1.00,INE933K01021,Personal Products,Equity
533248,GPPL,GUJARAT PIPAVAV PORT LTD.,Active,A ,10.00,INE517F01014,Marine Port &amp; Services,Equity
533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,Active,A ,10.00,INE416L01017,Movies &amp; Entertainment,Equity
533269,WABAG,VA TECH WABAG LTD.,Active,A ,2.00,INE956G01038,Utilities:Non-Elec.,Equity
533273,OBEROIRLTY,OBEROI REALTY LTD.,Active,A ,10.00,INE093I01010,Realty,Equity
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,Active,A ,10.00,INE811K01011,Realty,Equity
533278,COALINDIA,COAL INDIA LTD.,Active,A ,10.00,INE522F01014,Coal,Equity
533286,MOIL,MOIL LTD.,Active,A ,10.00,INE490G01020,Mining,Equity
533309,DALMIABHA,DALMIA BHARAT LTD.,Active,A ,2.00,INE439L01019,Cement &amp; Cement Products,Equity
533326,TEXRAIL,TEXMACO RAIL &amp; ENGINEERING LTD.,Active,A ,1.00,INE621L01012,Construction &amp; Engineering,Equity
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.,Active,A ,10.00,INE560K01014,Finance (including NBFCs),Equity
533398,MUTHOOTFIN,MUTHOOT FINANCE LTD.,Active,A ,10.00,INE414G01012,Finance (including NBFCs),Equity
533400,FCONSUMER,Future Consumer Ltd,Active,A ,6.00,INE220J01025,Packaged Foods,Equity
533519,L&amp;TFH,L&amp;T FINANCE HOLDINGS LTD.,Active,A ,10.00,INE498L01015,Holding Companies,Equity
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,Active,A ,2.00,INE901L01018,Pharmaceuticals,Equity
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.,Active,A ,10.00,INE745G01035,Investment Companies,Equity
534309,NBCC,NBCC (India) Ltd,Active,A ,1.00,INE095N01031,Construction &amp; Engineering,Equity
534690,LAKSHVILAS,LAKSHMI VILAS BANK LTD.,Active,A ,10.00,INE694C01018,Banks,Equity
534804,CARERATING,CARE Ratings Ltd,Active,A ,10.00,INE752H01013,Other Financial Services,Equity
534809,PCJEWELLER,PC JEWELLER LTD.,Active,A ,10.00,INE785M01013,Other Apparels &amp; Accessories,Equity
534816,INFRATEL,BHARTI INFRATEL LTD.,Active,A ,10.00,INE121J01017,Other Telecom Services,Equity
535322,REPCOHOME,REPCO HOME FINANCE LTD.,Active,A ,10.00,INE612J01015,Housing Finance ,Equity
535648,JUSTDIAL,JUST DIAL LTD.,Active,A ,10.00,INE599M01018,Publishing,Equity
535755,ABFRL,Aditya Birla Fashion and Retail Ltd,Active,A ,10.00,INE647O01011,Department Stores,Equity
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,Active,A ,2.00,INE148I01020,Housing Finance ,Equity
536507,FLFL,Future Lifestyle Fashions Ltd,Active,A ,2.00,INE452O01016,Department Stores,Equity
538666,SHARDACROP,Sharda Cropchem Ltd,Active,A ,10.00,INE221J01015,Agrochemicals,Equity
538835,INTELLECT,Intellect Design Arena Ltd,Active,A ,5.00,INE306R01017,IT Software Products,Equity
539083,INOXWIND,Inox Wind Ltd,Active,A ,10.00,INE066P01011,Heavy Electrical Equipment,Equity
539254,ADANITRANS,Adani Transmission Ltd,Active,A ,10.00,INE931S01010,Electric Utilities,Equity
539268,SYNGENE,Syngene International Ltd,Active,A ,10.00,INE398R01022,Pharmaceuticals,Equity
539332,NAVKARCORP,Navkar Corporation Ltd,Active,A ,10.00,INE278M01019,Transport Related Services,Equity
539336,GUJGAS,Gujarat Gas Ltd,Active,A ,10.00,INE844O01022,Integrated Oil &amp; Gas,Equity
539437,IDFCBANK,IDFC Bank Ltd,Active,A ,10.00,INE092T01019,Banks,Equity
539448,INDIGO,InterGlobe Aviation Ltd,Active,A ,10.00,INE646L01027,Airlines,Equity
539523,ALKEM,Alkem Laboratories Ltd,Active,A ,2.00,INE540L01014,Pharmaceuticals,Equity
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,Active,A ,10.00,INE600L01024,Healthcare Services,Equity
539807,INFIBEAM,Infibeam Incorporation Ltd,Active,A ,1.00,INE483S01020,Internet Software &amp; Services,Equity
539844,EQUITAS,Equitas Holdings Ltd,Active,A ,10.00,INE988K01017,Holding Companies,Equity
539874,UJJIVAN,Ujjivan Financial Services Ltd,Active,A ,10.00,INE334L01012,Finance (including NBFCs),Equity
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,Active,A ,2.00,INE299U01018,Household Appliances,Equity
539889,PARAGMILK,Parag Milk Foods Ltd,Active,A ,10.00,INE883N01014,Packaged Foods,Equity
539957,MGL,Mahanagar Gas Ltd,Active,A ,10.00,INE002S01010,Utilities:Non-Elec.,Equity
539981,MAXINDIA,Max India Ltd,Active,A ,2.00,INE153U01017,Holding Companies,Equity
540005,LTI,Larsen &amp; Toubro Infotech Ltd,Active,A ,1.00,INE214T01019,IT Consulting &amp; Software,Equity
540025,ADVENZYMES,Advanced Enzyme Technologies Ltd,Active,A ,2.00,INE837H01020,Other Agricultural Products,Equity
540047,DBL,Dilip Buildcon Ltd,Active,A ,10.00,INE917M01012,Roads &amp; Highways,Equity
540064,FRETAIL,Future Retail Ltd,Active,A ,2.00,INE752P01024,Department Stores,Equity
540065,RBLBANK,RBL Bank Ltd,Active,A ,10.00,INE976G01028,Banks,Equity
540115,LTTS,L&amp;T Technology Services Ltd,Active,A ,2.00,INE010V01017,Internet Software &amp; Services,Equity
540173,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10.00,INE572E01012,Housing Finance ,Equity
540222,LAURUSLABS,Laurus Labs Ltd,Active,A ,10.00,INE947Q01010,Pharmaceuticals,Equity
540376,DMART,Avenue Supermarts Ltd,Active,A ,10.00,INE192R01011,Department Stores,Equity
570001,TATAMTRDVR,Tata Motors  Ltd - DVR,Active,A ,2.00,IN9155A01020,Commercial Vehicles,Equity
600180,HDFCBANK6,HDFC Bank Ltd,Active,A ,2.00,INE040A01026,Banks,Equity - Institutional Series
600251,TRENT6,Trent Ltd [Lakme Ltd],Active,A ,1.00,INE849A01020,Specialty Retail,Equity - Institutional Series
600690,GSFC6,Gujarat State Fertilizers &amp; ChemLtd,Active,A ,2.00,INE026A01025,Fertilizers,Equity - Institutional Series
890144,TATASTEELPP,TATA STEEL Ltd,Active,A ,10.00,IN9081A01010,,
890145,IBVENTUREPP,Indiabulls Ventures Ltd,Active,A ,2.00,IN9274G01018,,
